upc_a_code,item_name
194346052820,"GREAT VALUE - CASSEROLE BLEND SHREDDED MILD CHEDDAR AND PASTEURIZED PROCESS AMERICAN CHEESE, CASSEROLE"
194346052912,"GREAT VALUE - ROASTED GARLIC ALFREDO PASTA SAUCE, ROASTED GARLIC ALFREDO"
194346052936,"GREAT VALUE - ALFREDO PASTA SAUCE, ALFREDO"
194346053438,"GREAT VALUE - GOLDEN TWIST & SHOUT SANDWICH COOKIES, GOLDEN"
194346053445,"GREAT VALUE - STRAWBERRY CREME TWIST & SHOUT SANDWICH COOKIES, STRAWBERRY CREME"
194346053452,GREAT VALUE - ATLANTIC SALMON SKINLESS PORTIONS
194346053469,GREAT VALUE - ATLANTIC SALMON
194346053476,GREAT VALUE - ATLANTIC SALMON SKIN-ON PORTIONS
194346053506,"WALMART - CHOCOLATE & VANILLA ICED MINI DONUTS, CHOCOLATE & VANILLA"
194346053551,"GREAT VALUE - CHEDDAR SHREDDED DAIRY-FREE CHEESE ALTERNATIVE, CHEDDAR"
194346053575,"GREAT VALUE - CHEDDAR AND MOZZARELLA SHREDDED DAIRY-FREE CHEESE ALTERNATIVE, CHEDDAR AND MOZZARELLA"
194346053728,"GREAT VALUE - GOLDEN TWIST& SHOUT SANDWICH COOKIES, GOLDEN"
194346053735,"GREAT VALUE - OATMEAL MINI ICED COOKIES, OATMEAL"
194346053742,GREAT VALUE - MINI ALPHABET COOKIES
194346053759,"GREAT VALUE - HONEY GRAHAM MINI BEAR COOKIES, HONEY GRAHAM"
194346053766,"GREAT VALUE - CHOCOLATE CHIP MINI CHIPPERS COOKIES SNACK PACKS, CHOCOLATE CHIP"
194346053773,"GREAT VALUE - CHOCOLATE GRAHAM MINI BEAR COOKIE SNACK PACKS, CHOCOLATE GRAHAM"
194346053773,"GREAT VALUE - CHOCOLATE GRAHAM MINI BEAR COOKIES, CHOCOLATE GRAHAM"
194346053780,"GREAT VALUE - ALPHABET MINI COOKIES, ALPHABET"
194346053797,"GREAT VALUE - MINI CHIPPERS CHOCOLATE CHIP COOKIES, MINI CHIPPERS"
194346053797,"GREAT VALUE - CHOCOLATE CHIP MINI CHIPPERS COOKIES, CHOCOLATE CHIP"
194346053858,"GREAT VALUE - GREEN APPLE, ORANGE, CHERRY SOUR BUBBLEGUM FILLED LOLLIPOPS, GREEN APPLE, ORANGE, CHERRY"
194346053865,"GREAT VALUE - FRUIT FLAVORS SOUR & SWEET BITES, FRUIT SOUR & SWEET"
194346053865,GREAT VALUE - SOUR BITES CANDY
194346053889,"MARKETSIDE - CARAMEL APPLE PIE, CARAMEL APPLE"
194346053896,"FRESHNESS GUARANTEED - APPLE PIE, APPLE"
194346053902,"FRESHNESS GUARANTEED - APPLE PIE, APPLE"
194346053964,"FRESHNESS GUARANTEED - CHOCOLATE & VANILLA ICED MINI DONUTS, CHOCOLATE & VANILLA"
194346054909,Great Value - Great Value Vanilla Yogurt Covered Raisins 6-Pack/1oz Cartons
194346054916,GREAT VALUE - PITTED PRUNES
194346056231,"MARKETSIDE - CHOCOLATE CHIP CHEESECAKE MOUSSE FILLING SANDWICH COOKIES, CHOCOLATE CHIP"
194346056255,"GREAT VALUE - RESTAURANT STYLE ITALIAN DRESSING, RESTAURANT STYLE"
194346056293,"GREAT VALUE - ROASTED & SALTED SUNFLOWER KERNELS, ROASTED & SALTED"
194346056309,"GREAT VALUE - DRY ROASTED SLICED ALMONDS, DRY ROASTED"
194346056323,"GREAT VALUE - PICKLE FLAVORED CRISPY DILLIES, PICKLE"
194346056330,"GREAT VALUE - CLASSIC RANCH DRESSING & DIP, CLASSIC RANCH"
194346056347,"GREAT VALUE - TRADITIONAL ITALIAN DRESSING & MARINADE, TRADITIONAL ITALIAN"
194346058723,"GREAT VALUE - THOUSAND ISLAND DRESSING, THOUSAND ISLAND"
194346059317,"GREAT VALUE - RASPBERRY CHEESECAKE BITES, RASPBERRY CHEESECAKE"
194346059386,GREAT VALUE - PITTED PRUNES
194346060887,"GREAT VALUE - TANGY TROPICAL PUNCH, BLUE RASPBERRY, SOUR APPLE, WATERMELON FRUIT SMILES SNACK POUCHES, TANGY"
194346061020,"FRESHNESS GUARANTEED - CHOCOLATE CHIP MUFFINS, CHOCOLATE CHIP"
194346061068,"FRESHNESS GUARANTEED - UNICORN PARFAIT, UNICORN"
194346061075,"FRESHNESS GUARANTEED - COOKIES & CREME PARFAIT, COOKIES & CREME"
194346061082,"FRESHNESS GUARANTEED - COLOR BLAST CONFETTI CAKE, BUTTERCREME ICING AND SPRINKLES CAKE, COLOR BLAST"
194346061099,"FRESHNESS GUARANTEED - COLOR BLAST VANILLA CAKE, BUTTERCREME ICING AND RAINBOW CONFETTI, COLOR BLAST"
194346061105,"FRESHNESS GUARANTEED - WHITE CAKE WITH BUTTERCREME ICING, WHITE CAKE"
194346061150,"MARKETSIDE - CARROT CUPCAKE, CARROT"
194346061174,"MARKETSIDE - SEA SALTED CARMEL CUPCAKE, SEA SALTED CARMEL"
194346061181,"MARKETSIDE - FRENCH STYLE CHEESECAKE MOUSSE WITH LEMON FLAVORED FILLING, FRENCH STYLE CHEESECAKE MOUSSE WITH LEMON"
194346061310,"WALMART - LEMON ICED MINI DONUTS, LEMON ICED"
194346061457,"MARKETSIDE - COOKIES & CREAM CAKE POPS, COOKIES & CREAM"
194346061464,"MARKETSIDE - CHOCOLATE CAKE POPS, CHOCOLATE"
194346061471,"MARKETSIDE - BIRTHDAY CAKE POPS, BIRTHDAY CAKE"
194346061563,"FRESHNESS GUARANTEED - CHOCOLATE ICED MINI DONUTS, CHOCOLATE"
194346061785,GREAT VALUE - SWEETENED DRIED MANGO
194346061808,"GREAT VALUE - DARK CHOCOLATE CHERRIES, DARK CHOCOLATE"
194346061815,GREAT VALUE - DRIED TANGERINE
194346061822,"GREAT VALUE - TOASTED COCONUT CHIPS, TOASTED"
194346064007,GREAT VALUE - DRIED CANTALOUPE
194346064342,"M&M'S - CHOCOLATE CANDIES COOKIES, CHOCOLATE"
194346064960,"GREAT VALUE - CHEESE DEEP DISH CRUST PIZZAS, CHEESE"
194346064977,"GREAT VALUE - CHEESE MINI PIZZAS, CHEESE"
194346064984,"GREAT VALUE - PEPPERONI MINI PIZZAS, PEPPERONI"
194346064991,"GREAT VALUE - DRY ROASTED SEASONED WITH SEA SALT PEANUTS, DRY ROASTED SEASONED WITH SEA SALT"
194346065004,"GREAT VALUE - HONEY ROASTED PEANUTS, HONEY ROASTED"
194346065028,"GREAT VALUE - CHURRO TRAIL MIX, CHURRO"
194346065035,"GREAT VALUE - S'MORES TRAIL MIX, S'MORES"
194346065059,"GREAT VALUE - KETO CHEESE, NUT & SEED ALMONDS, PUMPKIN SEED KERNELS, PEANUTS, DRIED CHEDDAE CHEESE BITES, PECANS TRAIL MIX, KETO CHEESE, NUT & SEED"
194346065066,"GREAT VALUE - CARAMEL APPLE SWEETENED MULTI-GRAIN CEREAL, CARAMEL APPLE"
194346065073,"GREAT VALUE - KETTLE CORN SWEETENED CORN AND OAT CEREAL, KETTLE CORN"
194346065080,"GREAT VALUE - CHOCOLATE MINT SWEETENED CORN AND OAT CEREAL, CHOCOLATE MINT"
194346065394,"FRESHNESS GUARANTEED - BLUEBERRY DONUT HOLES, BLUEBERRY"
194346065493,"GREAT VALUE - SEAFOOD MIX SQUID, MUSSELS, SHRIMP & SCALLOPS"
194346065738,"MARKETSIDE - SLOW ROASTED ROAST BEEF, SLOW ROASTED"
194346065745,"MARKETSIDE - APPLEWOOD SMOKED TURKEY BREAST, APPLEWOOD SMOKED"
194346065752,"MARKETSIDE - OVEN ROASTED TURKEY BREAST, OVEN ROASTED"
194346065752,"MARKETSIDE - OVEN ROASTED TURKEY BREAST, TURKEY BREAST"
194346065769,"MARKETSIDE - UNCURED HONEY HAM, UNCURED HONEY"
194346065769,"MARKETSIDE - UNCURED HONEY HAM, UNCURED"
194346065776,"FRESHNESS GUARANTEED - SNICKERDOODLE CAKE SWIRLED GOLD AND CINNAMON CAKE, FINISHED WITH CINNAMON CREAM CHEESE ICING AND GOLD CAKE CRUMBS, SNICKERDOODLE"
194346065813,"L.O.L. SURPRISE! - BLUE RASPBERRY FLAVORED LOW FAT YOGURT, BLUE RASPBERRY"
194346066001,"GREAT VALUE - JASMINE ORGANIC RICE, JASMINE"
194346066612,"GREAT VALUE - CHIPOTLE LIME SEASONED PEANUTS, HONEY ROASTED CHIPTOLE PEANUTS, CHILI CRESCENT CRACKERS, CORN NUGGETS, SEASONED CRACKERS, PUMPKIN SEED KERNELS TRAIL MIX, CHIPOTLE LIME"
194346066629,"GREAT VALUE - COTTON CANDY PEANUTS, POPPING CANDY CLUSTERS, SHORTBREAD CHIPS, YOGURT FLAVORED COVERED RAISINS, VANILLA CREME FLAVORED ALMONDS, STRAWBERRY FLAVORED CONFECTION DROPS TRAIL MIX, COTTON CANDY"
194346066636,"MARKETSIDE - TACO GREEN LEAF LETTUCE, ICEBERG LETTUCE, CARROTS, RED CABBAGE, RADISH, CRISPY ONION STRINGS, CRISPY BELL PEPPERS, TORTILLA STRIPS, SHREDDED CHEESE AND TACO RANCH DRESSING CHOPPED SALAD KIT, TACO"
194346066728,"GREAT VALUE - PORK ITALIAN STYLE MEATBALLS WITH PARMESAN CHEESE, PORK ITALIAN STYLE"
194346066742,"MARKETSIDE - CHOCOLATE CARAMEL COVERED PRETZEL RODS, CHOCOLATE CARAMEL COVERED"
194346066858,"MARKETSIDE - CHOCOLATE CHIP MUFFINS, CHOCOLATE CHIP"
194346066865,"MARKETSIDE - BANANA NUT MUFFINS, BANANA NUT"
194346066971,"SAM'S CHOICE - MILK CHOCOLATE PEANUT BUTTER CUPS, MILK CHOCOLATE"
194346067107,"MARKETSIDE - WALNUT AND PISTACHIO MUFFINS, WALNUT AND PISTACHIO"
194346067114,"MARKETSIDE - PUMPKIN SPICE MUFFINS, PUMPKIN SPICE"
194346067121,"GREAT VALUE - KEY LIME PIE, KEY LIME"
194346067138,"GREAT VALUE - CHOCOLATE CREME PIE, CHOCOLATE CREME"
194346067145,GREAT VALUE - WHIPPED CHEESECAKE
194346067244,"GREAT VALUE - CHOCOLATE LOVER'S CHEESECAKE SAMPLER, TRIPLE CHOCOLATE AND CHOCOLATE MARBLE"
194346080250,"GREAT VALUE - CHOCOLATE CHIP WHOLE GRAIN BAKED BARS, CHOCOLATE CHIP"
194346080274,"GREAT VALUE - CHOCOLATE CHIP WHOLE GRAIN BAKED BARS, CHOCOLATE CHIP"
194346080281,"GREAT VALUE - ICED OATMEAL COOKIE WHOLE GRAIN BAKED BARS, ICED OATMEAL COOKIE"
194346080298,"GREAT VALUE - ORIGINAL CRISPY RICE TREATS, ORIGINAL"
194346080304,"GREAT VALUE - ORIGINAL CRISPY RICE TREATS, ORIGINAL"
194346080397,"GREAT VALUE - HAWAIIAN STYLE RISING CRUST PIZZA, HAWAIIAN STYLE"
194346080403,"GREAT VALUE - CHICKEN BACON RANCH THIN & CRISPY CRUST PIZZA, CHICKEN BACON RANCH"
194346080410,"GREAT VALUE - BACON JALAPENO RISING CRUST PIZZA, BACON JALAPENO"
194346080434,"GREAT VALUE - BUFFALO STYLE CHICKEN TOPPED WITH SPICY BUFFALO STYLE RANCH SAUCE, WHITE MEAT CHICKEN, MOZZARELLA, PROVOLONE AND ASIAGO CHEESE RISING CRUST PIZZA, BUFFALO STYLE CHICKEN"
194346080441,"GREAT VALUE - PHILLY CHEESE STEAK THIN & CRISP CRUST PIZZA, PHILLY CHEESE STEAK"
194346080458,"GREAT VALUE - SPINACH ALFREDO TOPPED WITH GARLIC ALFREDO SAUCE, MOZZARELLA, FONTINA, ASIAGO AND ROMANO CHEESE, SPINACH, AND ROASTED GARLIC THIN & CRISPY CRUST PIZZA, SPINACH ALFREDO"
194346080465,"GREAT VALUE - PEPPERONI CHEESE STUFFED CRUST PIZZA, PEPPERONI"
194346080472,"GREAT VALUE - SUPREME TOPPED WITH TOMATO SAUCE, MOZZARELLA AND PAROMA CHEESE, SAUSAGE, PEPPERONI, ROASTED BELL PEPPER, RED ONION AND BLACK OLIVES CHEESE STUFFED CRUST PIZZA, SUPREME"
194346080489,"GREAT VALUE - CHEESE STUFFED CRUST TOPPED WITH TOMATO SAUCE, MOZZARELLA AND PROVOLONE CHEESE PIZZA, CHEESE"
194346080496,"GREAT VALUE - THREE MEAT TOPPED WITH TOMATO SAUCE, MOZZARELLA AND PAROMA CHEESE, SAUSAGE, PEPPERONI AND BEEF CHEESE STUFFED CRUST PIZZA, THREE MEAT"
194346080502,"GREAT VALUE - CHICKEN BACON RANCH TOPPED WITH RANCH SAUCE, WHITE MEAT CHICKEN, CRISPY BACON, MOZZARELLA AND ASIAGO CHEESE STUFFED CRUST PIZZA, CHICKEN BACON RANCH"
194346080519,"GREAT VALUE - PEPPERONI PIZZA SNACK ROLLS, PEPPERONI"
194346080526,"GREAT VALUE - SAUSAGE & PEPPERONI PIZZA SNACK ROLLS, SAUSAGE & PEPPERONI"
194346080533,"GREAT VALUE - CHEESE & PEPPERONI MINI PIZZA BAGELS, CHEESE & PEPPERONI"
194346080540,"GREAT VALUE - CHICKEN FRANKS DIPPED IN HONEY CRUNCH FLAVORED BATTER CORN DOGS, CHICKEN FRANKS"
194346080977,"GREAT VALUE - BIRTHDAY CAKE INSTANT OATMEAL, BIRTHDAY CAKE"
194346080984,"GREAT VALUE - CINNAMON CRUNCH INSTANT OATMEAL, CINNAMON CRUNCH"
194346096701,"MARKETSIDE - GRILLED CHICKEN BREAST WITH BUTTER MASALA SAUCE, BUTTER MASALA SAUCE"
194346096718,MARKETSIDE - GRILLED DICED PORK WITH CHIPOTLE LIME SAUCE
194346096725,"MARKETSIDE - GRILLED CHICKEN BREAST WITH ASIAN INSPIRED SWEET & TANGY SAUCE, ASIAN INSPIRED SWEET & TANGY"
194346096732,"MARKETSIDE - BONELESS PORK RIBS IN BBQ SAUCE, BBQ SAUCE"
194346096749,"MARKETSIDE - SEASONED SHREDDED BEEF WITH BARBACOA SAUCE, SEASONED WITH BARBACOA SAUCE"
194346096756,"MARKETSIDE - FULLY COOKED & SEASONED SHREDDED BEEF WITH JUICES, SEOSONED"
194346096770,"FRESHNESS GUARANTEED - LEMON CREME ICED COOKIES, LEMON CREME"
194346097081,"MARKETSIDE - VANILLA CAKE POPS, VANILLA"
194346097661,"RELION - PEANUT BUTTER CUP DIABETIC FRIENDLY SNACK CUPS, PEANUT BUTTER CUP"
194346097685,"GREAT VALUE - PEANUT, CARAMEL & NOUGAT BAR, PEANUT CARAMEL & NOUGAT"
194346097685,"GREAT VALUE - PEANUT, CARAMEL & NOUGAT BAR, PEANUT, CARAMEL & NOUGAT"
194346097722,"GREAT VALUE - CARAMEL & NOUGAT BAR, CARAMEL & NOUGAT"
194346097838,"GREAT VALUE - PUMPKIN SPICE CREAM CHEESE SPREAD, PUMPKIN SPICE"
194346097944,"EQUATE - NACHO CHEESE FLAVOR TORTILLA STYLE PROTEIN CHIPS, NACHO CHEESE"
194346097951,"EQUATE - CHILI LIME TORTILLA STYLE PROTEIN CHIPS, CHILI LIME"
194346098156,"GREAT VALUE - FIRE ROASTED DICED TOMATOES WITH GREEN CHILIES, FIRE ROASTED WITH GREEN CHILIES"
194346098897,"GREAT VALUE - HARD SALAMI, HARD"
194346098903,"FRESHNESS GUARANTEED - BIRTHDAY CAKE ICED MINI DONUTS, BIRTHDAY CAKE"
194346098934,"GREAT VALUE - PUMPKIN PIE COOKIE KIT, PUMPKIN PIE"
194346098989,"GREAT VALUE - MARSHMALLOW MONSTER EYEBALLS, MARSHMALLOW"
194346098996,"GREAT VALUE - SPRINKLE MIX, BLACK CAT"
194346099009,"GREAT VALUE - SPRINKLE MIX, NEON PEARL"
194346099016,GREAT VALUE - WITCHES BREW SPRINKLE MIX
194346099030,GREAT VALUE - DECORATING SPRINKLE MIX
194346099160,GREAT VALUE - CANDY CORN
194346099160,"GREAT VALUE - CANDY CORN CANDY, CANDY CORN"
194346099177,"GREAT VALUE - AUTUMN MELLOWCREME CANDY MIX, AUTUMN MELLOWCREME"
194346099177,"GREAT VALUE - AUTUMN MIX MELLOWCREME CANDY, AUTUMN MIX"
194346099245,"SAM'S CHOICE - DARK CHOCOLATE SEA SALT CARAMELS, DARK CHOCOLATE"
194346099252,"SAM'S CHOICE - CHOCOLATE COVERED PRETZELS, CHOCOLATE COVERED"
194346099283,"SAM'S CHOICE - MILK AND DARK CHOCOLATE HOT COCOA BOMBS FILLED WITH MARSHMALLOWS, MILK AND DARK CHOCOLATE HOT COCOA"
194346099306,"SAM'S CHOICE - WHITE CHOCOLATE COVERED MINI PRETZELS WITH HOLIDAY SPRINKLES, WHITE CHOCOLATE"
194346099320,"MARKETSIDE - BANANA NUT CAKE, BANANA NUT"
194346099337,"MARKETSIDE - ICED LEMON CAKE, ICED LEMON"
194346099436,"GREAT VALUE - UNSWEETENED ORGANIC FAIR TRADE BAKING COCOA POWDER, UNSWEETENED"
194346099443,"GREAT VALUE - COCONUT DAIRY FREE MILK, COCONUT"
194346099443,GREAT VALUE - COCONUT MILK
194346099450,GREAT VALUE - INSTANT DRY WHOLE MILK
194346099498,"GREAT VALUE - CREAMY JALAPENO BACON ARTISAN CRAFTED ENRICHED MACARONI PRODUCT WITH CHEESE SAUCE, CREAMY JALAPENO BACON"
194346108664,GREAT VALUE - PREMIUM ANGUS MEATBALLS
194346108985,"GREAT VALUE - PUMPKIN DAIRY WHIPPED TOPPING, PUMPKIN"
194346108992,"GREAT VALUE - PEPPERMINT FLAVORED DAIRY WHIPPED TOPPING, PEPPERMINT"
194346109111,"GREAT VALUE - LEMON LIME HYDRATE DRINK MIX, LEMON LIME"
194346109128,"GREAT VALUE - STRAWBERRY HYDRATE DRINK MIX, STRAWBERRY"
194346109135,"GREAT VALUE - FRUIT PUNCH HYDRATE DRINK MIX, FRUIT PUNCH"
194346109142,"GREAT VALUE - WATERMELON ELECTROLYTES DRINK MIX, WATERMELON"
194346109180,"GREAT VALUE - GINGER BEER, GINGER"
194346109197,"GREAT VALUE - LIME DIET TONIC WATER, LIME"
194346110759,"MARKETSIDE - ALL BUTTER EVERYTHING CROISSANTS, ALL BUTTER EVERYTHING"
194346111084,"SAM'S CHOICE - RAINBOW CHIP SHORTBREAD COOKIES, RAINBOW CHIP"
194346111350,"GREAT VALUE - PECANS COOKIE PIECES, PECANS"
194346111954,"Wal-Mart Stores, Inc. - CHICKEN SALAD SANDWICH, CHICKEN SALAD"
194346111961,"WALMART - HAM & SWISS BLACK FOREST HAM AND SWISS CHEESE ON PUMPERNICKEL BREAD SANDWICH, HAM & SWISS"
194346111978,"WALMART - EGG SALAD SANDWICH, EGG SALAD"
194346112043,"GREAT VALUE - PEANUT BUTTER & GRAPE JELLY NO CRUST SANDWICHES, PEANUT BUTTER & GRAPE JELLY"
194346112050,"GREAT VALUE - PEANUT BUTTER & STRAWBERRY JAM NO CRUST SANDWICHES, PEANUT BUTTER & STRAWBERRY JAM"
194346112067,"GREAT VALUE - PEANUT BUTTER & STRAWBERRY JAM NO CRUST SANDWICHES, PEANUT BUTTER & STRAWBERRY JAM"
194346112388,WALMART - ICED BROWNIE BITES
194346114191,"GREAT VALUE - PLAIN PRE-SLICED BAGEL, PLAIN"
194346114269,"MARKETSIDE - LEMON BAR DELICATE, SWEET, AND TANGY LEMON FILLING AT OP A BUTTERY SHORTBREAD CRUST, GARNISHED WITH CONFECTIONERS' SUGAR, LEMON BAR"
194346114436,MARKETSIDE - BITE SIZED BROOKIE
194346114481,"GREAT VALUE - HOLIDAY CANDY CANE A MIX OF DARK CHOCOLATE MINT CANDIES, DARK CHOCOLATE CHUNKS, ROASTED PEANUTS, RED COATED PRETZEL BALLS, WHITE PEPPERMINT ALMONDS & RED AND WHITE MINT CONFECTIONERY CHUNKS TRAIL MIX, HOLIDAY CANDY CANE"
194346114566,"MARKETSIDE - APPLE WALNUT SALAD WITH CHICKEN GREEN LEAF LETTUCE, GRILLED WHITE CHICKEN MEAT, APPLES, WALNUTS, BLUE CHEESE CRUMBLES WITH SWEET ONION DIJON VINAIGRETTE, APPLE WALNUT WITH CHICKEN"
194346114580,"MARKETSIDE - HARVEST GRAIN SALAD WITH CHICKEN TRI-COLOR QUINOA, APPLES, KALE, ROASTED WHITE CHICKEN MEAT, FETA CHEESE, ROASTED SWEET POTATOES, ROASTED SALTED WALNUTS WITH FUJI APPLE VINAIGRETTE, HARVEST GRAIN SALAD WITH CHICKEN"
194346115044,"GREAT VALUE - YEAST DINNER ROLLS, YEAST"
194346115501,"FROSTY THE SNOWMAN - PEPPERMINT CRUMBLE, PEPPERMINT"
194346115549,"GREAT VALUE - WRITING ICING, HOLIDAY COLORS"
194346115563,"GREAT VALUE - HOLIDAY PEPPERMINT PARTY CANDY BARK SQUARES, PEPPERMINT"
194346115570,"GREAT VALUE - HOLIDAY ROSEMARY CHEESE BREAD MIX, HOLIDAY ROSEMARY CHEESE"
194346115587,"GREAT VALUE - HOLIDAY GARLIC BREAD MIX, HOLIDAY GARLIC"
194346115709,"GREAT VALUE - WHITE BAKING CHIPS, WHITE"
194346115839,"FRESHNESS GUARANTEED - CINNAMON HONEYBUN COFFEE CAKE, CINNAMON HONEYBUN"
194346115846,"MARKETSIDE - CINNAMON ROLL CLUSTER, CINNAMON"
194346115853,"MARKETSIDE - CINNAMON ROLL CLUSTER, CINNAMON"
194346116607,"GREAT VALUE - CREAMY PEANUT BUTTER, CREAMY"
194346116621,"GREAT VALUE - SPICE DROPS CANDY, SPICE DROPS"
194346116676,"GREAT VALUE - EGG, SAUSAGE & CHEESE BURRITOS, EGG, SAUSAGE & CHEESE"
194346116683,"GREAT VALUE - EGG, SAUSAGE CHEESE & POTATO BURRITOS, EGG, SAUSAGE CHEESE & POTATO"
194346116706,"FRESHNESS GUARANTEED - SPOOKY PRETZEL BOWL, SPOOKY PRETZEL"
194346116713,"FRESHNESS GUARANTEED - CINNAMON ROLL POPCORN, CINNAMON ROLL"
194346116720,"GREAT VALUE - PANCAKE & SAUSAGE ON A STICK, PANCAKE & SAUSAGE"
194346116805,"GREAT VALUE - SAUSAGE EGG & CHEESE CROISSANT SANDWICH, SAUSAGE EGG & CHEESE"
194346116898,"MARKETSIDE - ONION BLOSSOM DIP, ONION BLOSSOM"
194346116966,"FRESHNESS GUARANTEED - PUMPKIN SPICE FLAVORED MADELEINES, PUMPKIN SPICE"
194346116973,"FRESHNESS GUARANTEED - CHOCOLATE FLAVORED MADELEINES, CHOCOLATE"
194346117314,"FRESHNESS GUARANTEED - FROSTED SUGAR COOKIE KIT, FROSTED SUGAR"
194346118151,"GREAT VALUE - HOLIDAY CHOCOLATE CHRISTMAS TREE ICE CREAM BARS, HOLIDAY CHOCOLATE"
194346118168,"GREAT VALUE - HOLIDAY VANILLA CHRISTMAS TREE ICE CREAM BARS, HOLIDAY VANILLA"
194346119578,"GREAT VALUE - CINNAMON JELLY HEARTS, CINNAMON"
194346119783,PRIMA DELLA - CUBED HARD SALAMI
194346121298,"FRESHNESS GUARANTEED - DIPPED PRETZELS PUMPKIN PIE, DIPPED PRETZELS PUMPKIN"
194346121823,"SAM'S CHOICE - HONEY WHEAT KETO FRIENDLY SANDWICH BREAD, HONEY WHEAT"
194346122035,"MARKETSIDE - COOKIES & CREAM PIE, COOKIES & CREAM"
194346122226,"GREAT VALUE - PICANTE SAUCE, PICANTE"
194346122233,"GREAT VALUE - THICK CHUNKY MILD SALSA, THICK & CHUNKY"
194346122257,"GREAT VALUE - THICK & CHUNKY HOT SALSA, THICK & CHUNKY"
194346134700,"GREAT VALUE - SUPREME TOPPED WITH TOMATO SAUCE, MOZZARELLA AND PAROMA CHEESE, SAUSAGE, PEPPERONI, ROASTED BELL PEPPER, RED ONION AND BLACK OLIVES THIN & CRISPY CRUST PIZZA, SUPREME"
194346134717,"GREAT VALUE - FOUR CHEESE TOPPED WITH TOMATO SAUCE, MOZZARELLA, WHITE CHEDDAR, PROVOLONE AND PAROMA CHEESE THIN & CRISPY CRUST PIZZA, FOUR CHEESE"
194346134724,"GREAT VALUE - THREE MEAT MOZZARELLA AND PROVOLONE CHEESE, SAUSAGE, PEPPERONI AND BEEF THIN & CRISPY CRUST PIZZA, THREE MEAT"
194346134731,"GREAT VALUE - PEPPERONI PIZZA TOPPED WITH TOMATO SAUCE, MOZZARELLA AND PROVOLONE CHEESE, AND PEPPERONI (PEPPERONI MADE WITH PORK, CHICKEN AND BEEF) HIN & CRISPY CRUST, PEPPERONI"
194346134748,"GREAT VALUE - PEPPERONI RISING CRUST PIZZA, PEPPERONI"
194346134762,"GREAT VALUE - SUPREME TOPPED WITH TOMATO SAUCE, MOZZARELLA AND PAROMA CHEESE, SAUSAGE, PEPPERONI, ROASTED BELL PEPPER, RED ONION AND BLACK OLIVES RISING CRUST PIZZA, SUPREME"
194346134779,"GREAT VALUE - THREE MEAT TOPPED WITH TOMATO SAUCE, MOZZARELLA CHEESE, PEPPERONI, SAUSAGE AND BEEF RISING CRUST PIZZA, THREE MEAT"
194346136735,"FRESHNESS GUARANTEED - CHOCOLATE BROWNIE BAR WITH SPRINKLES ENROBED BROWNIE BAR, CHOCOLATE BROWNIE WITH SPRINKLES"
194346143160,"FRESHNESS GUARANTEED - GINGERBREAD THUMBPRINT COOKIES, GINGERBREAD THUMBPRINT"
194346144075,"FRESHNESS GUARANTEED - CHEDDAR CHEESE CROISSANT STYLE DINNER ROLLS, CHEDDAR CHEESE"
194346144082,"FRESHNESS GUARANTEED - CHOCOLATE MINI CROISSANTS, CHOCOLATE"
194346502639,"MARKETSIDE - CHOCOLATE CAKE POP, CHOCOLATE"
194575000050,"MILK BAR - GOOEY BUTTER CAKE BATTER BITES, GOOEY BUTTER CAKE"
194575000197,"MILK BAR - MARSHMALLOW BROWNIE BATTER BITES, MARSHMALLOW BROWNIE"
194575000203,"MILK BAR - PEANUT BUTTER PRETZEL BATTER BITES, PEANUT BUTTER"
194575000296,"MILK BAR - VANILLA SUGAR COOKIE VANILLA FLAVORED ICE CREAM WITH SWIRLS OF SUGAR COOKIE FROSTING, VANILLA SUGAR COOKIE"
194575000296,"MILK BAR - VANILLA SUGAR COOKIE ICE CREAM, VANILLA"
194575000326,"MILK BAR - CRUNCHIES VANILLA BUTTER CRUNCH COOKIES, VANILLA; BUTTER"
194575000333,MILK BAR - CRUNCHIES PRETZEL-Y CHOCOLATE CHIP COOKIES
194575000340,"MILK BAR - CRUNCHIES BROWN BUTTER CHOCOLATE CHIP COOKIES, CRUNCHIES BROWN BUTTER CHOCOLATE CHIP"
194575000340,"MILK BAR - CRUNCHIES BROWN BUTTER CHOCOLATE CHIP COOKIES, BROWN BUTTER"
194575000357,"MILK BAR - STRAWBERRY PIE FLAVORED ICE CREAM WITH PIE CRUST AND STRAWBERRY SWIRLS, STRAWBERRY PIE"
194575000364,"MILK BAR - CINNAMON TOAST COOKIES CRUNCHIES, CINNAMON"
194575000364,"MILK BAR - CRUNCHIES CINNAMON TOAST COOKIES, CINNAMON"
194575040032,"MILK BAR - MILK BAR HOLIDAY COOKIE TIN, 6 COUNT"
194575040049,MILK BAR - VALENTINE'S COOKIE
194575040100,"MILK BAR - CONFETTI COOKIES, CONFETTI"
194575040100,"MILK - CONFETTI MILK BAR COOKIES, CONFETTI"
194575040117,"MomoMilk, LLC dba Milk Bar - CONFETTI COOKIES, CONFETTI"
194575040117,"MILK BAR - CONFETTI COOKIES, CONFETTI"
194575040209,"MILK BAR - COMPOST COOKIES, COMPOST"
194575040216,"MomoMilk, LLC dba Milk Bar - COMPOST COOKIES, COMPOST"
194575040216,"MILK BAR - COMPOST COOKIES, COMPOST"
